			Light1	 Light2	 Average		D_L1	D_L2
Light1	 Light2	 Average	20	119	69		0	0
Light1	 Light2	 Average	20	119	69		0	0
Light1	 Light2	 Average	20	119	69		0	0
Light1	 Light2	 Average	20	119	69		0	0
Light1	 Light2	 Average	20	119	69		0	0
Light1	 Light2	 Average	20	119	69		0	0
Light1	 Light2	 Average	20	119	69		0	0
Light1	 Light2	 Average	20	119	69		0	0
Light1	 Light2	 Average	20	119	69		0	0
Light1	 Light2	 Average	20	119	69		0	0
Light1	 Light2	 Average	20	119	69		0	0
Light1	 Light2	 Average	20	119	69		0	0
Light1	 Light2	 Average	20	119	69		0	0
Light1	 Light2	 Average	20	119	69		0	0
Light1	 Light2	 Average	20	119	69		0	0
Light1	 Light2	 Average	20	119	69		0	0
Light1	 Light2	 Average	20	119	69		0	0
Light1	 Light2	 Average	20	119	69		0	0
Light1	 Light2	 Average	20	120	70		0	1
Light1	 Light2	 Average	20	120	70		0	0
Light1	 Light2	 Average	20	120	70		0	0
Light1	 Light2	 Average	20	120	70		0	0
Light1	 Light2	 Average	20	120	70		0	0
Light1	 Light2	 Average	20	120	70		0	0
Light1	 Light2	 Average	20	120	70		0	0
Light1	 Light2	 Average	20	120	70		0	0
Light1	 Light2	 Average	20	120	70		0	0
Light1	 Light2	 Average	20	120	70		0	0
Light1	 Light2	 Average	20	120	70		0	0
Light1	 Light2	 Average	20	120	70		0	0
Light1	 Light2	 Average	20	120	70		0	0
Light1	 Light2	 Average	20	120	70		0	0
Light1	 Light2	 Average	20	120	70		0	0
Light1	 Light2	 Average	20	120	70		0	0
Light1	 Light2	 Average	20	120	70		0	0
Light1	 Light2	 Average	20	120	70		0	0
Light1	 Light2	 Average	20	120	70		0	0
Light1	 Light2	 Average	20	120	70		0	0
Light1	 Light2	 Average	20	120	70		0	0
Light1	 Light2	 Average	20	119	69		0	-1
Light1	 Light2	 Average	20	119	69		0	0
Light1	 Light2	 Average	20	119	69		0	0
Light1	 Light2	 Average	20	119	69		0	0
Light1	 Light2	 Average	20	119	69		0	0
Light1	 Light2	 Average	20	119	69		0	0
Light1	 Light2	 Average	20	119	69		0	0
Light1	 Light2	 Average	20	119	69		0	0
Light1	 Light2	 Average	20	119	69		0	0
Light1	 Light2	 Average	20	119	69		0	0
Light1	 Light2	 Average	20	118	69		0	-1
Light1	 Light2	 Average	20	118	69		0	0
Light1	 Light2	 Average	20	118	69		0	0
Light1	 Light2	 Average	20	118	69		0	0
Light1	 Light2	 Average	20	118	69		0	0
Light1	 Light2	 Average	20	118	69		0	0
Light1	 Light2	 Average	20	118	69		0	0
Light1	 Light2	 Average	20	118	69		0	0
Light1	 Light2	 Average	20	118	69		0	0
Light1	 Light2	 Average	20	118	69		0	0
Light1	 Light2	 Average	20	118	69		0	0
Light1	 Light2	 Average	20	118	69		0	0
Light1	 Light2	 Average	20	117	68		0	-1
Light1	 Light2	 Average	20	117	68		0	0
Light1	 Light2	 Average	20	117	68		0	0
Light1	 Light2	 Average	20	117	68		0	0
Light1	 Light2	 Average	20	117	68		0	0
Light1	 Light2	 Average	20	117	68		0	0
Light1	 Light2	 Average	20	117	68		0	0
Light1	 Light2	 Average	20	117	68		0	0
Light1	 Light2	 Average	20	117	68		0	0
Light1	 Light2	 Average	20	117	68		0	0
Light1	 Light2	 Average	20	117	68		0	0
Light1	 Light2	 Average	20	117	68		0	0
Light1	 Light2	 Average	20	117	68		0	0
Light1	 Light2	 Average	20	117	68		0	0
Light1	 Light2	 Average	20	117	68		0	0
Light1	 Light2	 Average	20	117	68		0	0
Light1	 Light2	 Average	20	116	68		0	-1
Light1	 Light2	 Average	20	117	68		0	1
Light1	 Light2	 Average	20	117	68		0	0
Light1	 Light2	 Average	20	117	68		0	0
Light1	 Light2	 Average	20	117	68		0	0
Light1	 Light2	 Average	20	117	68		0	0
Light1	 Light2	 Average	20	117	68		0	0
Light1	 Light2	 Average	20	117	68		0	0
Light1	 Light2	 Average	20	118	69		0	1
Light1	 Light2	 Average	20	118	69		0	0
Light1	 Light2	 Average	20	118	69		0	0
Light1	 Light2	 Average	20	118	69		0	0
Light1	 Light2	 Average	20	119	69		0	1
Light1	 Light2	 Average	20	119	69		0	0
Light1	 Light2	 Average	20	119	69		0	0
Light1	 Light2	 Average	20	120	70		0	1
Light1	 Light2	 Average	20	120	70		0	0
Light1	 Light2	 Average	20	120	70		0	0
Light1	 Light2	 Average	20	120	70		0	0
Light1	 Light2	 Average	20	120	70		0	0
Light1	 Light2	 Average	20	121	70		0	1
Light1	 Light2	 Average	20	121	70		0	0
Light1	 Light2	 Average	20	122	71		0	1
Light1	 Light2	 Average	20	122	71		0	0
Light1	 Light2	 Average	20	123	71		0	1
Light1	 Light2	 Average	20	123	71		0	0
Light1	 Light2	 Average	20	123	71		0	0
Light1	 Light2	 Average	20	124	72		0	1
Light1	 Light2	 Average	20	124	72		0	0
Light1	 Light2	 Average	20	125	72		0	1
Light1	 Light2	 Average	20	125	72		0	0
Light1	 Light2	 Average	20	125	72		0	0
Light1	 Light2	 Average	20	125	72		0	0
Light1	 Light2	 Average	20	125	72		0	0
Light1	 Light2	 Average	20	126	73		0	1
Light1	 Light2	 Average	20	126	73		0	0
Light1	 Light2	 Average	20	127	73		0	1
Light1	 Light2	 Average	20	127	73		0	0
Light1	 Light2	 Average	20	127	73		0	0
Light1	 Light2	 Average	20	127	73		0	0
Light1	 Light2	 Average	20	127	73		0	0
Light1	 Light2	 Average	20	127	73		0	0
Light1	 Light2	 Average	20	127	73		0	0
Light1	 Light2	 Average	20	127	73		0	0
Light1	 Light2	 Average	20	127	73		0	0
Light1	 Light2	 Average	20	127	73		0	0
Light1	 Light2	 Average	20	127	73		0	0
Light1	 Light2	 Average	20	127	73		0	0
Light1	 Light2	 Average	20	127	73		0	0
Light1	 Light2	 Average	20	127	73		0	0
Light1	 Light2	 Average	20	127	73		0	0
Light1	 Light2	 Average	20	126	73		0	-1
Light1	 Light2	 Average	20	126	73		0	0
Light1	 Light2	 Average	20	126	73		0	0
Light1	 Light2	 Average	20	125	72		0	-1
Light1	 Light2	 Average	20	125	72		0	0
Light1	 Light2	 Average	20	125	72		0	0
Light1	 Light2	 Average	20	125	72		0	0
Light1	 Light2	 Average	20	125	72		0	0
Light1	 Light2	 Average	20	125	72		0	0
Light1	 Light2	 Average	20	124	72		0	-1
Light1	 Light2	 Average	20	124	72		0	0
Light1	 Light2	 Average	20	123	71		0	-1
Light1	 Light2	 Average	20	123	71		0	0
Light1	 Light2	 Average	20	123	71		0	0
Light1	 Light2	 Average	20	122	71		0	-1
Light1	 Light2	 Average	20	122	71		0	0
Light1	 Light2	 Average	20	121	70		0	-1
Light1	 Light2	 Average	20	121	70		0	0
Light1	 Light2	 Average	20	120	70		0	-1
Light1	 Light2	 Average	20	120	70		0	0
Light1	 Light2	 Average	20	120	70		0	0
Light1	 Light2	 Average	20	120	70		0	0
Light1	 Light2	 Average	20	119	69		0	-1
Light1	 Light2	 Average	20	119	69		0	0
Light1	 Light2	 Average	20	118	69		0	-1
Light1	 Light2	 Average	20	118	69		0	0
Light1	 Light2	 Average	20	117	68		0	-1
Light1	 Light2	 Average	20	117	68		0	0
Light1	 Light2	 Average	20	116	68		0	-1
Light1	 Light2	 Average	20	116	68		0	0
Light1	 Light2	 Average	20	116	68		0	0
Light1	 Light2	 Average	20	115	67		0	-1
Light1	 Light2	 Average	20	115	67		0	0
Light1	 Light2	 Average	20	115	67		0	0
Light1	 Light2	 Average	20	115	67		0	0
Light1	 Light2	 Average	20	115	67		0	0
Light1	 Light2	 Average	20	114	67		0	-1
Light1	 Light2	 Average	20	114	67		0	0
Light1	 Light2	 Average	20	113	66		0	-1
Light1	 Light2	 Average	20	113	66		0	0
Light1	 Light2	 Average	20	113	66		0	0
Light1	 Light2	 Average	20	112	66		0	-1
Light1	 Light2	 Average	20	112	66		0	0
Light1	 Light2	 Average	20	112	66		0	0
Light1	 Light2	 Average	20	112	66		0	0
Light1	 Light2	 Average	20	112	66		0	0
Light1	 Light2	 Average	20	112	66		0	0
Light1	 Light2	 Average	20	111	65		0	-1
Light1	 Light2	 Average	20	111	65		0	0
Light1	 Light2	 Average	20	112	66		0	1
Light1	 Light2	 Average	20	112	66		0	0
Light1	 Light2	 Average	20	111	65		0	-1
Light1	 Light2	 Average	20	111	65		0	0
Light1	 Light2	 Average	20	112	66		0	1
Light1	 Light2	 Average	20	111	65		0	-1
Light1	 Light2	 Average	20	112	66		0	1
Light1	 Light2	 Average	20	112	66		0	0
Light1	 Light2	 Average	20	112	66		0	0
Light1	 Light2	 Average	20	112	66		0	0
Light1	 Light2	 Average	20	112	66		0	0
Light1	 Light2	 Average	20	112	66		0	0
Light1	 Light2	 Average	20	112	66		0	0
Light1	 Light2	 Average	20	113	66		0	1
Light1	 Light2	 Average	20	113	66		0	0
Light1	 Light2	 Average	20	113	66		0	0
Light1	 Light2	 Average	20	114	67		0	1
Light1	 Light2	 Average	20	114	67		0	0
Light1	 Light2	 Average	20	114	67		0	0
Light1	 Light2	 Average	20	115	67		0	1
Light1	 Light2	 Average	20	115	67		0	0
Light1	 Light2	 Average	20	115	67		0	0
Light1	 Light2	 Average	20	115	67		0	0
Light1	 Light2	 Average	20	115	67		0	0
Light1	 Light2	 Average	20	116	68		0	1
Light1	 Light2	 Average	20	116	68		0	0
Light1	 Light2	 Average	20	116	68		0	0
Light1	 Light2	 Average	20	117	68		0	1
Light1	 Light2	 Average	20	117	68		0	0
Light1	 Light2	 Average	20	118	69		0	1
Light1	 Light2	 Average	20	118	69		0	0
Light1	 Light2	 Average	20	119	69		0	1
Light1	 Light2	 Average	20	119	69		0	0
Light1	 Light2	 Average	20	119	69		0	0
Light1	 Light2	 Average	20	120	70		0	1
Light1	 Light2	 Average	20	120	70		0	0
Light1	 Light2	 Average	20	120	70		0	0
Light1	 Light2	 Average	20	120	70		0	0
Light1	 Light2	 Average	20	120	70		0	0
Light1	 Light2	 Average	20	121	70		0	1
Light1	 Light2	 Average	20	121	70		0	0
Light1	 Light2	 Average	20	121	70		0	0
Light1	 Light2	 Average	20	122	71		0	1
Light1	 Light2	 Average	20	122	71		0	0
Light1	 Light2	 Average	20	123	71		0	1
Light1	 Light2	 Average	20	123	71		0	0
Light1	 Light2	 Average	20	123	71		0	0
Light1	 Light2	 Average	20	124	72		0	1
Light1	 Light2	 Average	20	124	72		0	0
Light1	 Light2	 Average	20	124	72		0	0
Light1	 Light2	 Average	20	125	72		0	1
Light1	 Light2	 Average	20	125	72		0	0
Light1	 Light2	 Average	20	125	72		0	0
Light1	 Light2	 Average	20	125	72		0	0
Light1	 Light2	 Average	20	125	72		0	0
Light1	 Light2	 Average	20	125	72		0	0
Light1	 Light2	 Average	20	126	73		0	1
Light1	 Light2	 Average	20	126	73		0	0
Light1	 Light2	 Average	20	127	73		0	1
Light1	 Light2	 Average	20	127	73		0	0
Light1	 Light2	 Average	20	127	73		0	0
Light1	 Light2	 Average	20	128	74		0	1
Light1	 Light2	 Average	20	128	74		0	0
Light1	 Light2	 Average	20	128	74		0	0
Light1	 Light2	 Average	20	129	74		0	1
Light1	 Light2	 Average	20	129	74		0	0
Light1	 Light2	 Average	20	129	74		0	0
Light1	 Light2	 Average	20	130	75		0	1
Light1	 Light2	 Average	20	130	75		0	0
Light1	 Light2	 Average	20	130	75		0	0
Light1	 Light2	 Average	20	130	75		0	0
Light1	 Light2	 Average	20	130	75		0	0
Light1	 Light2	 Average	20	130	75		0	0
Light1	 Light2	 Average	20	131	75		0	1
Light1	 Light2	 Average	20	131	75		0	0
Light1	 Light2	 Average	20	131	75		0	0
Light1	 Light2	 Average	20	132	76		0	1
Light1	 Light2	 Average	20	132	76		0	0
Light1	 Light2	 Average	20	132	76		0	0
Light1	 Light2	 Average	20	133	76		0	1
Light1	 Light2	 Average	20	133	76		0	0
Light1	 Light2	 Average	20	134	77		0	1
Light1	 Light2	 Average	20	134	77		0	0
Light1	 Light2	 Average	20	134	77		0	0
Light1	 Light2	 Average	20	135	77		0	1
Light1	 Light2	 Average	20	135	77		0	0
Light1	 Light2	 Average	20	135	77		0	0
Light1	 Light2	 Average	20	135	77		0	0
Light1	 Light2	 Average	20	135	77		0	0
Light1	 Light2	 Average	20	135	77		0	0
Light1	 Light2	 Average	20	135	77		0	0
Light1	 Light2	 Average	20	135	77		0	0
Light1	 Light2	 Average	20	135	77		0	0
Light1	 Light2	 Average	20	136	78		0	1
Light1	 Light2	 Average	20	136	78		0	0
Light1	 Light2	 Average	20	136	78		0	0
Light1	 Light2	 Average	20	136	78		0	0
Light1	 Light2	 Average	21	136	78		1	0
Light1	 Light2	 Average	20	135	77		-1	-1
Light1	 Light2	 Average	20	136	78		0	1
Light1	 Light2	 Average	20	136	78		0	0
Light1	 Light2	 Average	20	135	77		0	-1
Light1	 Light2	 Average	20	135	77		0	0
Light1	 Light2	 Average	20	135	77		0	0
Light1	 Light2	 Average	20	135	77		0	0
Light1	 Light2	 Average	20	135	77		0	0
Light1	 Light2	 Average	20	135	77		0	0
Light1	 Light2	 Average	21	135	78		1	0
Light1	 Light2	 Average	21	135	78		0	0
Light1	 Light2	 Average	20	134	77		-1	-1
Light1	 Light2	 Average	20	134	77		0	0
Light1	 Light2	 Average	20	133	76		0	-1
Light1	 Light2	 Average	20	133	76		0	0
Light1	 Light2	 Average	20	132	76		0	-1
Light1	 Light2	 Average	20	132	76		0	0
Light1	 Light2	 Average	20	131	75		0	-1
Light1	 Light2	 Average	20	131	75		0	0
Light1	 Light2	 Average	20	130	75		0	-1
Light1	 Light2	 Average	20	130	75		0	0
Light1	 Light2	 Average	20	130	75		0	0
Light1	 Light2	 Average	20	129	74		0	-1
Light1	 Light2	 Average	20	129	74		0	0
Light1	 Light2	 Average	20	128	74		0	-1
Light1	 Light2	 Average	20	127	73		0	-1
Light1	 Light2	 Average	20	127	73		0	0
Light1	 Light2	 Average	20	126	73		0	-1
Light1	 Light2	 Average	20	126	73		0	0
Light1	 Light2	 Average	20	125	72		0	-1
Light1	 Light2	 Average	20	125	72		0	0
Light1	 Light2	 Average	20	125	72		0	0
Light1	 Light2	 Average	20	124	72		0	-1
Light1	 Light2	 Average	20	123	71		0	-1
Light1	 Light2	 Average	20	123	71		0	0
Light1	 Light2	 Average	20	122	71		0	-1
Light1	 Light2	 Average	20	122	71		0	0
Light1	 Light2	 Average	20	121	70		0	-1
Light1	 Light2	 Average	20	120	70		0	-1
Light1	 Light2	 Average	20	120	70		0	0
Light1	 Light2	 Average	20	120	70		0	0
Light1	 Light2	 Average	20	120	70		0	0
Light1	 Light2	 Average	20	119	69		0	-1
Light1	 Light2	 Average	20	119	69		0	0
Light1	 Light2	 Average	20	118	69		0	-1
Light1	 Light2	 Average	20	118	69		0	0
Light1	 Light2	 Average	20	118	69		0	0
Light1	 Light2	 Average	20	117	68		0	-1
Light1	 Light2	 Average	20	117	68		0	0
Light1	 Light2	 Average	20	117	68		0	0
Light1	 Light2	 Average	20	116	68		0	-1
Light1	 Light2	 Average	20	116	68		0	0
Light1	 Light2	 Average	20	116	68		0	0
Light1	 Light2	 Average	20	116	68		0	0
Light1	 Light2	 Average	20	115	67		0	-1
Light1	 Light2	 Average	20	115	67		0	0
Light1	 Light2	 Average	20	115	67		0	0
Light1	 Light2	 Average	20	115	67		0	0
Light1	 Light2	 Average	20	115	67		0	0
Light1	 Light2	 Average	20	115	67		0	0
Light1	 Light2	 Average	20	115	67		0	0
Light1	 Light2	 Average	20	115	67		0	0
Light1	 Light2	 Average	20	115	67		0	0
Light1	 Light2	 Average	20	115	67		0	0
Light1	 Light2	 Average	20	115	67		0	0
Light1	 Light2	 Average	20	115	67		0	0
Light1	 Light2	 Average	20	115	67		0	0
Light1	 Light2	 Average	20	115	67		0	0
Light1	 Light2	 Average	20	115	67		0	0
Light1	 Light2	 Average	20	115	67		0	0
Light1	 Light2	 Average	20	115	67		0	0
Light1	 Light2	 Average	20	115	67		0	0
Light1	 Light2	 Average	20	115	67		0	0
Light1	 Light2	 Average	20	115	67		0	0
Light1	 Light2	 Average	20	115	67		0	0
Light1	 Light2	 Average	20	115	67		0	0
Light1	 Light2	 Average	20	115	67		0	0
Light1	 Light2	 Average	20	115	67		0	0
Light1	 Light2	 Average	20	115	67		0	0
Light1	 Light2	 Average	20	115	67		0	0
Light1	 Light2	 Average	20	115	67		0	0
Light1	 Light2	 Average	20	115	67		0	0
Light1	 Light2	 Average	20	115	67		0	0
Light1	 Light2	 Average	20	115	67		0	0
Light1	 Light2	 Average	20	115	67		0	0
Light1	 Light2	 Average	20	115	67		0	0
Light1	 Light2	 Average	20	115	67		0	0
Light1	 Light2	 Average	20	115	67		0	0
Light1	 Light2	 Average	20	116	68		0	1
Light1	 Light2	 Average	20	116	68		0	0
Light1	 Light2	 Average	20	116	68		0	0
Light1	 Light2	 Average	20	116	68		0	0
Light1	 Light2	 Average	20	116	68		0	0
Light1	 Light2	 Average	20	116	68		0	0
Light1	 Light2	 Average	20	117	68		0	1
Light1	 Light2	 Average	20	117	68		0	0
Light1	 Light2	 Average	20	117	68		0	0
Light1	 Light2	 Average	20	117	68		0	0
Light1	 Light2	 Average	20	117	68		0	0
Light1	 Light2	 Average	20	117	68		0	0
Light1	 Light2	 Average	20	118	69		0	1
Light1	 Light2	 Average	20	118	69		0	0
Light1	 Light2	 Average	20	118	69		0	0
Light1	 Light2	 Average	20	118	69		0	0
Light1	 Light2	 Average	20	118	69		0	0
Light1	 Light2	 Average	20	119	69		0	1
Light1	 Light2	 Average	20	119	69		0	0
Light1	 Light2	 Average	20	119	69		0	0
Light1	 Light2	 Average	20	119	69		0	0
Light1	 Light2	 Average	20	119	69		0	0
Light1	 Light2	 Average	20	120	70		0	1
Light1	 Light2	 Average	20	120	70		0	0
Light1	 Light2	 Average	20	120	70		0	0
Light1	 Light2	 Average	20	120	70		0	0
Light1	 Light2	 Average	20	120	70		0	0
Light1	 Light2	 Average	20	120	70		0	0
Light1	 Light2	 Average	20	120	70		0	0
Light1	 Light2	 Average	20	121	70		0	1
Light1	 Light2	 Average	20	121	70		0	0
Light1	 Light2	 Average	20	121	70		0	0
Light1	 Light2	 Average	20	122	71		0	1
Light1	 Light2	 Average	20	122	71		0	0
Light1	 Light2	 Average	20	123	71		0	1
Light1	 Light2	 Average	20	123	71		0	0
Light1	 Light2	 Average	20	124	72		0	1
Light1	 Light2	 Average	20	124	72		0	0
Light1	 Light2	 Average	20	125	72		0	1
Light1	 Light2	 Average	20	125	72		0	0
Light1	 Light2	 Average	20	125	72		0	0
Light1	 Light2	 Average	20	125	72		0	0
Light1	 Light2	 Average	20	125	72		0	0
Light1	 Light2	 Average	20	126	73		0	1
Light1	 Light2	 Average	20	127	73		0	1
Light1	 Light2	 Average	20	127	73		0	0
Light1	 Light2	 Average	20	128	74		0	1
Light1	 Light2	 Average	20	128	74		0	0
Light1	 Light2	 Average	20	128	74		0	0
Light1	 Light2	 Average	20	129	74		0	1
Light1	 Light2	 Average	20	130	75		0	1
Light1	 Light2	 Average	20	130	75		0	0
Light1	 Light2	 Average	20	130	75		0	0
Light1	 Light2	 Average	20	130	75		0	0
Light1	 Light2	 Average	20	131	75		0	1
Light1	 Light2	 Average	20	131	75		0	0
Light1	 Light2	 Average	20	132	76		0	1
Light1	 Light2	 Average	20	132	76		0	0
Light1	 Light2	 Average	20	133	76		0	1
Light1	 Light2	 Average	20	133	76		0	0
Light1	 Light2	 Average	20	133	76		0	0
Light1	 Light2	 Average	20	134	77		0	1
Light1	 Light2	 Average	20	134	77		0	0
Light1	 Light2	 Average	20	135	77		0	1
Light1	 Light2	 Average	20	135	77		0	0
Light1	 Light2	 Average	20	135	77		0	0
Light1	 Light2	 Average	20	135	77		0	0
Light1	 Light2	 Average	20	135	77		0	0
Light1	 Light2	 Average	20	135	77		0	0
Light1	 Light2	 Average	20	135	77		0	0
Light1	 Light2	 Average	20	135	77		0	0
Light1	 Light2	 Average	20	136	78		0	1
Light1	 Light2	 Average	20	136	78		0	0
Light1	 Light2	 Average	20	136	78		0	0
Light1	 Light2	 Average	20	136	78		0	0
Light1	 Light2	 Average	20	136	78		0	0
Light1	 Light2	 Average	20	137	78		0	1
Light1	 Light2	 Average	20	137	78		0	0
Light1	 Light2	 Average	20	137	78		0	0
Light1	 Light2	 Average	20	137	78		0	0
Light1	 Light2	 Average	20	137	78		0	0
Light1	 Light2	 Average	20	137	78		0	0
Light1	 Light2	 Average	20	138	79		0	1
Light1	 Light2	 Average	20	138	79		0	0
Light1	 Light2	 Average	20	138	79		0	0
Light1	 Light2	 Average	20	138	79		0	0
Light1	 Light2	 Average	20	138	79		0	0
Light1	 Light2	 Average	20	138	79		0	0
Light1	 Light2	 Average	20	138	79		0	0
Light1	 Light2	 Average	20	138	79		0	0
Light1	 Light2	 Average	20	138	79		0	0
Light1	 Light2	 Average	20	138	79		0	0
Light1	 Light2	 Average	20	138	79		0	0
Light1	 Light2	 Average	20	138	79		0	0
Light1	 Light2	 Average	20	138	79		0	0
Light1	 Light2	 Average	20	138	79		0	0
Light1	 Light2	 Average	20	138	79		0	0
Light1	 Light2	 Average	20	138	79		0	0
Light1	 Light2	 Average	20	138	79		0	0
Light1	 Light2	 Average	20	138	79		0	0
Light1	 Light2	 Average	20	138	79		0	0
Light1	 Light2	 Average	20	138	79		0	0
Light1	 Light2	 Average	20	138	79		0	0
Light1	 Light2	 Average	20	138	79		0	0
Light1	 Light2	 Average	21	138	79		1	0
Light1	 Light2	 Average	20	138	79		-1	0
Light1	 Light2	 Average	20	138	79		0	0
Light1	 Light2	 Average	20	138	79		0	0
Light1	 Light2	 Average	20	138	79		0	0
Light1	 Light2	 Average	20	138	79		0	0
Light1	 Light2	 Average	20	138	79		0	0
Light1	 Light2	 Average	20	138	79		0	0
Light1	 Light2	 Average	20	138	79		0	0
Light1	 Light2	 Average	20	138	79		0	0
Light1	 Light2	 Average	20	137	78		0	-1
Light1	 Light2	 Average	20	137	78		0	0
Light1	 Light2	 Average	20	137	78		0	0
Light1	 Light2	 Average	20	137	78		0	0
Light1	 Light2	 Average	20	137	78		0	0
Light1	 Light2	 Average	20	137	78		0	0
Light1	 Light2	 Average	20	137	78		0	0
Light1	 Light2	 Average	20	137	78		0	0
Light1	 Light2	 Average	20	137	78		0	0
Light1	 Light2	 Average	20	137	78		0	0
Light1	 Light2	 Average	20	136	78		0	-1
Light1	 Light2	 Average	20	136	78		0	0
Light1	 Light2	 Average	20	136	78		0	0
Light1	 Light2	 Average	20	136	78		0	0
Light1	 Light2	 Average	20	136	78		0	0
Light1	 Light2	 Average	20	135	77		0	-1
Light1	 Light2	 Average	20	135	77		0	0
Light1	 Light2	 Average	20	135	77		0	0
Light1	 Light2	 Average	20	135	77		0	0
Light1	 Light2	 Average	20	135	77		0	0
Light1	 Light2	 Average	20	135	77		0	0
Light1	 Light2	 Average	20	135	77		0	0
Light1	 Light2	 Average	20	135	77		0	0
Light1	 Light2	 Average	20	135	77		0	0
Light1	 Light2	 Average	20	135	77		0	0
Light1	 Light2	 Average	20	135	77		0	0
Light1	 Light2	 Average	20	135	77		0	0
Light1	 Light2	 Average	20	135	77		0	0
Light1	 Light2	 Average	20	135	77		0	0
Light1	 Light2	 Average	20	135	77		0	0
Light1	 Light2	 Average	20	134	77		0	-1
Light1	 Light2	 Average	20	134	77		0	0
Light1	 Light2	 Average	20	134	77		0	0
Light1	 Light2	 Average	20	134	77		0	0
Light1	 Light2	 Average	20	134	77		0	0
Light1	 Light2	 Average	20	134	77		0	0
Light1	 Light2	 Average	20	134	77		0	0
Light1	 Light2	 Average	20	134	77		0	0
Light1	 Light2	 Average	20	134	77		0	0
Light1	 Light2	 Average	20	133	76		0	-1
Light1	 Light2	 Average	20	133	76		0	0
Light1	 Light2	 Average	20	133	76		0	0
Light1	 Light2	 Average	20	133	76		0	0
Light1	 Light2	 Average	20	133	76		0	0
Light1	 Light2	 Average	20	133	76		0	0
Light1	 Light2	 Average	20	133	76		0	0
Light1	 Light2	 Average	20	132	76		0	-1
Light1	 Light2	 Average	20	132	76		0	0
Light1	 Light2	 Average	20	132	76		0	0
Light1	 Light2	 Average	20	132	76		0	0
Light1	 Light2	 Average	20	132	76		0	0
Light1	 Light2	 Average	20	132	76		0	0
Light1	 Light2	 Average	20	132	76		0	0
Light1	 Light2	 Average	20	131	75		0	-1
Light1	 Light2	 Average	20	131	75		0	0
Light1	 Light2	 Average	20	131	75		0	0
Light1	 Light2	 Average	20	131	75		0	0
Light1	 Light2	 Average	20	131	75		0	0
Light1	 Light2	 Average	20	131	75		0	0
Light1	 Light2	 Average	20	131	75		0	0
Light1	 Light2	 Average	20	131	75		0	0
Light1	 Light2	 Average	20	131	75		0	0
Light1	 Light2	 Average	20	131	75		0	0
Light1	 Light2	 Average	20	131	75		0	0
Light1	 Light2	 Average	20	131	75		0	0
Light1	 Light2	 Average	20	131	75		0	0
Light1	 Light2	 Average	20	131	75		0	0
Light1	 Light2	 Average	20	131	75		0	0
Light1	 Light2	 Average	20	132	76		0	1
Light1	 Light2	 Average	20	132	76		0	0
Light1	 Light2	 Average	20	132	76		0	0
Light1	 Light2	 Average	20	132	76		0	0
Light1	 Light2	 Average	20	133	76		0	1
Light1	 Light2	 Average	20	133	76		0	0
Light1	 Light2	 Average	20	133	76		0	0
Light1	 Light2	 Average	20	134	77		0	1
Light1	 Light2	 Average	20	134	77		0	0
Light1	 Light2	 Average	20	134	77		0	0
Light1	 Light2	 Average	20	135	77		0	1
Light1	 Light2	 Average	20	135	77		0	0
Light1	 Light2	 Average	20	135	77		0	0
Light1	 Light2	 Average	20	135	77		0	0
Light1	 Light2	 Average	20	135	77		0	0
Light1	 Light2	 Average	20	136	78		0	1
Light1	 Light2	 Average	20	136	78		0	0
Light1	 Light2	 Average	20	137	78		0	1
Light1	 Light2	 Average	20	137	78		0	0
Light1	 Light2	 Average	20	138	79		0	1
Light1	 Light2	 Average	20	138	79		0	0
Light1	 Light2	 Average	20	139	79		0	1
Light1	 Light2	 Average	20	139	79		0	0
Light1	 Light2	 Average	20	139	79		0	0
Light1	 Light2	 Average	20	140	80		0	1
Light1	 Light2	 Average	20	140	80		0	0
Light1	 Light2	 Average	20	140	80		0	0
Light1	 Light2	 Average	20	140	80		0	0
Light1	 Light2	 Average	21	140	80		1	0
Light1	 Light2	 Average	20	140	80		-1	0
Light1	 Light2	 Average	20	141	80		0	1
Light1	 Light2	 Average	20	142	81		0	1
Light1	 Light2	 Average	21	142	81		1	0
Light1	 Light2	 Average	21	142	81		0	0
Light1	 Light2	 Average	21	142	81		0	0
Light1	 Light2	 Average	21	143	82		0	1
Light1	 Light2	 Average	21	143	82		0	0
Light1	 Light2	 Average	21	143	82		0	0
Light1	 Light2	 Average	21	144	82		0	1
Light1	 Light2	 Average	21	144	82		0	0
Light1	 Light2	 Average	21	144	82		0	0
Light1	 Light2	 Average	21	144	82		0	0
Light1	 Light2	 Average	21	144	82		0	0
Light1	 Light2	 Average	21	145	83		0	1
Light1	 Light2	 Average	21	145	83		0	0
Light1	 Light2	 Average	21	145	83		0	0
Light1	 Light2	 Average	21	145	83		0	0
Light1	 Light2	 Average	21	145	83		0	0
Light1	 Light2	 Average	21	145	83		0	0
Light1	 Light2	 Average	21	145	83		0	0
Light1	 Light2	 Average	21	145	83		0	0
Light1	 Light2	 Average	21	145	83		0	0
Light1	 Light2	 Average	21	145	83		0	0
Light1	 Light2	 Average	21	145	83		0	0
Light1	 Light2	 Average	21	145	83		0	0
Light1	 Light2	 Average	21	145	83		0	0
Light1	 Light2	 Average	21	145	83		0	0
Light1	 Light2	 Average	21	145	83		0	0
Light1	 Light2	 Average	21	145	83		0	0
Light1	 Light2	 Average	21	145	83		0	0
